image_id,x_min,x_max,y_min,y_max,class_name,folder
7a1a67e2012703b2,0.332083,0.611632,0.16764,0.543786,watermelon,watermelon
7bee144c7ed1d436,0.6479050000000001,0.869919,0.303671,0.631813,watermelon,watermelon
7e32253bb8ae020a,0.136961,0.908068,0.37606,0.8916120000000001,watermelon,watermelon
840d2921757e5a3b,0.0425,0.9975,0.054613999999999996,0.9962340000000001,watermelon,watermelon
8483a0ef2076c52e,0.068738,0.983051,0.378361,0.925578,watermelon,watermelon
8862a7b0628a60ff,0.6780649999999999,0.898249,0.766729,0.9662290000000001,watermelon,watermelon
8862a7b0628a60ff,0.6830689999999999,0.9032530000000001,0.755472,0.9562229999999999,watermelon,watermelon
8ac9a29b26c13450,0.6085050000000001,0.974984,0.004695,0.542723,watermelon,watermelon
8b5c884adbd51526,0.150573,0.85761,0.08838,0.9116200000000001,watermelon,watermelon
8b5c884adbd51526,0.279869,0.9361700000000001,0.456628,0.9279870000000001,watermelon,watermelon
8cc74eb2b0c416d7,0.13448,0.833464,0.7122,0.9947860000000001,watermelon,watermelon
8cc74eb2b0c416d7,0.12588,0.577795,0.523462,0.812304,watermelon,watermelon
8f11fdc450a10322,0.11580599999999999,0.384977,0.390397,0.672234,watermelon,watermelon
8f11fdc450a10322,0.369327,0.679186,0.290188,0.59499,watermelon,watermelon
8fd0697bee256156,0.21138200000000001,0.763602,0.152595,1.0,watermelon,watermelon
8fd0697bee256156,0.028143,0.9774860000000001,0.058161000000000004,0.44465299999999996,watermelon,watermelon
9258462d3a4e87ba,0.43429300000000004,0.657071,0.278196,0.834586,watermelon,watermelon
9258462d3a4e87ba,0.44806,0.57572,0.383459,0.804511,watermelon,watermelon
99ef0f58638f8618,0.414634,0.8005,0.517371,0.8685450000000001,watermelon,watermelon
9ab56f3b8faead79,0.070088,0.42553199999999997,0.33729699999999996,0.7822279999999999,watermelon,watermelon
a78acda3bbfa6da1,0.154472,0.641026,0.100935,0.9943930000000001,watermelon,watermelon
a78acda3bbfa6da1,0.0,0.40525300000000003,0.284112,1.0,watermelon,watermelon
a829dde8038ee323,0.508443,0.923077,0.5887319999999999,1.0,watermelon,watermelon
a82b54a3e601454e,0.19262,0.377736,0.46288599999999996,0.706422,watermelon,watermelon
aac1c865c226a0ba,0.437148,0.80738,0.0,0.460512,watermelon,watermelon
b08277bab840aee9,0.152595,0.293308,0.194366,0.298592,watermelon,watermelon
b2e25b527a28cdfe,0.34533600000000003,0.9148940000000001,0.299509,0.747954,watermelon,watermelon
b35214e4cb3f6cee,0.46904300000000004,0.768605,0.296714,0.803756,watermelon,watermelon
b865dfc7adddfabe,0.490932,0.767355,0.176336,0.580916,watermelon,watermelon
b865dfc7adddfabe,0.28768,0.460913,0.128244,0.382443,cookie,watermelon
b91f2a7dcd9430d4,0.17875,0.8075,0.148747,0.9361360000000001,watermelon,watermelon
bbf8596bc007cea6,0.045,0.9925,0.006667,0.95,watermelon,watermelon
bd911db88f888f47,0.269122,0.45136899999999996,0.370231,0.5153220000000001,watermelon,watermelon
c3023b7064c09f26,0.035970999999999996,0.42536,0.500499,1.0,watermelon,watermelon
c8e94507ed3b87ba,0.410016,0.535211,0.417537,0.720251,watermelon,watermelon
c90a3af0cc5484d7,0.475602,0.765777,0.539087,0.7811130000000001,watermelon,watermelon
c936c31c97e88537,0.28028000000000003,0.57958,0.8075899999999999,0.988016,watermelon,watermelon
cdd93924d0f12ae3,0.230694,0.8533719999999999,0.082138,0.80704,watermelon,watermelon
d0bc694ab44d1a4a,0.282051,0.44904700000000003,0.31331,0.689046,watermelon,watermelon
d0bc694ab44d1a4a,0.18145999999999998,0.523997,0.7102470000000001,0.998822,watermelon,watermelon
d21782c4a110b071,0.466354,0.9514870000000001,0.010955,0.5289510000000001,watermelon,watermelon
d4253b147b2c125f,0.23943699999999998,0.338028,0.642259,0.746862,watermelon,watermelon
e47e7f48ee938a97,0.261142,0.5301020000000001,0.469239,0.8425440000000001,watermelon,watermelon
e4f1ad6021dca52e,0.070735,1.0,0.29227600000000004,0.8830899999999999,watermelon,watermelon
ed1274afbbf0d1d7,0.267606,0.6885760000000001,0.740219,0.954617,watermelon,watermelon
f03da5d5cc688b88,0.090909,0.527859,0.070381,0.17790799999999998,watermelon,watermelon
f384d5571e47a12f,0.358867,0.713536,0.149149,0.49449399999999993,watermelon,watermelon
fddd0f2714a5d299,0.06055599999999999,0.8543370000000001,0.306056,0.934534,watermelon,watermelon
09e6b0c77717cef9,0.099752,0.871577,0.13836199999999999,0.8371719999999999,watermelon,watermelon
11f411d10708dbb0,0.499309,0.96011,0.028533,0.556793,watermelon,juice
11f411d10708dbb0,0.309156,0.7626850000000001,0.188577,0.882468,juice,juice
11f411d10708dbb0,0.317429,0.9597549999999999,0.034537,0.9516209999999999,juice,juice
1a37c31d10a2e10c,0.06856799999999999,0.940317,0.310722,0.6465989999999999,watermelon,watermelon
2cb753672861d82b,0.141761,0.807062,0.12356600000000001,0.9069440000000001,watermelon,watermelon
376e71e49fd3feb0,3.2e-05,0.50747,0.144596,0.999994,watermelon,watermelon
376e71e49fd3feb0,0.327085,0.9998520000000001,0.471562,0.9997360000000001,watermelon,watermelon
6a50172c96fd6b88,0.0,0.437112,0.45595399999999997,1.0,watermelon,watermelon
6a50172c96fd6b88,0.0,0.48327600000000004,0.0,0.37516700000000003,watermelon,watermelon
6a50172c96fd6b88,0.45689700000000005,1.0,0.0,1.0,watermelon,watermelon
8723abb9f1bc0454,0.0,0.678508,0.30356500000000003,1.0,watermelon,watermelon
8723abb9f1bc0454,0.37649099999999996,1.0,0.0,0.523887,watermelon,watermelon
9004dc79a9f579a1,0.000656,1.0,0.0,0.999511,watermelon,watermelon
a2e15f6c7a2edc83,0.0,0.9656030000000001,0.003761,0.924125,watermelon,watermelon
b2ea0cb735961162,0.0,0.999999,0.0,1.0,watermelon,watermelon
c8b225d88dd64bcf,0.0,0.85725,0.0,1.0,watermelon,watermelon
d8fb67e18f293e95,0.164081,0.773255,0.36441999999999997,0.822524,watermelon,watermelon
00be6f9bbc1add7a,0.000968,1.0,0.0008359999999999999,0.999819,watermelon,watermelon
0ac066dc375dcbf0,0.0,0.9999540000000001,0.747753,0.999922,watermelon,watermelon
0e1806d2474d7c93,0.0,0.999676,0.0,0.999825,watermelon,watermelon
0ea06f0fd99eeb68,0.010602,0.46918999999999994,0.0,0.178534,watermelon,watermelon
0ea06f0fd99eeb68,0.12493199999999999,0.5936819999999999,0.12601600000000002,0.525829,watermelon,watermelon
0ea06f0fd99eeb68,0.26974899999999996,0.855369,0.305593,0.7579229999999999,watermelon,watermelon
0ea06f0fd99eeb68,0.614007,0.78169,0.0,0.198864,watermelon,watermelon
15af9b72490c2251,0.08807899999999999,0.6961470000000001,0.186113,0.752158,watermelon,watermelon
1b826fdeaed2d55e,0.126115,0.8781040000000001,0.066735,0.999851,watermelon,watermelon
2565a66e2999b12f,0.199457,0.754159,0.449003,0.7928270000000001,watermelon,watermelon
278e9d3f55e2d94b,0.0007469999999999999,0.9591069999999999,0.0,0.7720199999999999,watermelon,watermelon
278e9d3f55e2d94b,0.07963300000000001,0.979975,0.592267,1.0,strawberry,watermelon
2fc85649c0fa8e1c,0.15015499999999998,0.885649,0.190501,0.745996,watermelon,watermelon
35d39e56a62e22b0,0.422629,0.9549110000000001,0.570533,0.988511,watermelon,watermelon
392a30797e3ccd99,0.0,0.9999370000000001,0.000161,1.0,watermelon,watermelon
46de01f6b9a39585,0.0,0.999994,0.102322,0.999993,watermelon,watermelon
490950e4c4a2f44b,0.00039,0.880503,0.472009,0.787916,watermelon,watermelon
4b418aaa7f6b8784,0.0,0.999993,0.00018899999999999999,0.784626,watermelon,watermelon
4c4c1d298f7ce180,0.332701,0.7277680000000001,0.606036,0.937757,watermelon,watermelon
503de9552c84b6ab,0.15998199999999999,0.8587239999999999,0.0,0.5207229999999999,watermelon,watermelon
5218a7258cd54dd0,0.06726499999999999,0.872778,0.486176,0.990293,watermelon,watermelon
5bb72cedcec2e141,0.0,0.998482,0.228252,0.9952639999999999,watermelon,watermelon
694fae6ac87dd868,0.06940700000000001,0.985555,0.032143,0.9800030000000001,watermelon,watermelon
906b53b29bbcfc4b,0.000177,1.0,0.0,1.0,watermelon,watermelon
91ba6b21e5959da5,0.223602,0.883998,0.024526,0.9399780000000001,watermelon,watermelon
95b7c9fcdcc2b6bf,0.12407,0.589172,0.204043,0.579933,watermelon,watermelon
9d033db3a63a58ad,0.034983,0.8274219999999999,0.191492,0.99636,watermelon,watermelon
9e757d03d42ff70e,0.0,0.998391,0.026488,0.998125,watermelon,watermelon
a2e4474ac2a395a1,0.180119,0.988448,0.360431,0.640258,watermelon,watermelon
b5c75fe08dfb78d2,0.010705,0.9999959999999999,0.110949,1.0,watermelon,watermelon
b94f40cd91558896,0.065411,0.824593,0.682706,0.9260139999999999,watermelon,watermelon
be14e505a0c39bbd,0.0007559999999999999,1.0,0.0,1.0,watermelon,watermelon
c28c28ba5e7e3c9d,0.0,0.9997530000000001,0.000148,0.9997290000000001,watermelon,watermelon
c571ec8037fa696a,0.0008039999999999999,0.7784989999999999,0.284873,0.810999,watermelon,watermelon
c571ec8037fa696a,0.239637,0.774888,0.0,0.203029,watermelon,watermelon
cb99955e0e2e8dce,0.250741,0.327279,0.558485,0.6578350000000001,watermelon,watermelon
cb99955e0e2e8dce,0.403818,0.449741,0.84701,0.8783120000000001,watermelon,watermelon
cb99955e0e2e8dce,0.45178199999999996,0.515053,0.928668,0.9994379999999999,watermelon,watermelon
cb99955e0e2e8dce,0.513012,0.58853,0.9000879999999999,0.98855,watermelon,watermelon
cb99955e0e2e8dce,0.538525,0.894684,0.6768890000000001,0.9259459999999999,watermelon,watermelon
d291795c4f23e7c0,0.010724,0.98257,0.0,0.999993,watermelon,watermelon
d79ff2d0c565a8a9,0.19431600000000002,1.0,0.6315649999999999,1.0,watermelon,watermelon
e47fc8e778a84bd3,0.0,0.09370099999999999,0.42334799999999995,0.620854,watermelon,watermelon
e47fc8e778a84bd3,0.035704,0.220669,0.771334,0.9994059999999999,watermelon,watermelon
e47fc8e778a84bd3,0.048244,0.25829,0.578531,0.794847,watermelon,watermelon
e47fc8e778a84bd3,0.05294600000000001,0.198724,0.404538,0.660825,watermelon,watermelon
e47fc8e778a84bd3,0.172077,0.319422,0.395133,0.55737,watermelon,watermelon
e47fc8e778a84bd3,0.183049,0.366448,0.216437,0.432753,watermelon,watermelon
e47fc8e778a84bd3,0.217534,0.291207,0.698445,1.0,watermelon,watermelon
e47fc8e778a84bd3,0.38055500000000003,0.5122260000000001,0.22584200000000001,0.366917,watermelon,watermelon
e47fc8e778a84bd3,0.49968599999999996,0.626654,0.43745500000000004,0.623205,watermelon,watermelon
e47fc8e778a84bd3,0.518496,0.687786,0.329297,0.43980699999999995,watermelon,watermelon
e47fc8e778a84bd3,0.596871,0.730109,0.571477,0.740768,watermelon,watermelon
e47fc8e778a84bd3,0.615681,0.725407,0.413943,0.550316,watermelon,watermelon
e47fc8e778a84bd3,0.6172489999999999,0.791242,0.218788,0.35281,watermelon,watermelon
e47fc8e778a84bd3,0.687786,0.885292,0.303433,0.5173979999999999,watermelon,watermelon
e47fc8e778a84bd3,0.8414020000000001,0.9511280000000001,0.611449,0.790144,watermelon,watermelon
e47fc8e778a84bd3,0.8884270000000001,1.0,0.451563,0.627907,watermelon,watermelon
e47fc8e778a84bd3,0.894697,0.9981530000000001,0.642015,0.78309,watermelon,watermelon
edc58ffbf1f645c3,0.120331,0.811773,0.218464,0.8551190000000001,watermelon,watermelon
ef7fc6e8793f5526,0.0,0.8812530000000001,0.0,0.9989049999999999,watermelon,watermelon
f68993ccf243b8da,0.0,0.9998889999999999,0.042041,1.0,watermelon,watermelon
fa976baf5fd8b6ff,0.140427,0.8949819999999999,0.095606,0.903897,watermelon,watermelon
000d3c1733354f93,0.87803,1.0,0.606028,0.928956,candy,candy
0015df57518d6a1b,0.125196,0.30359899999999995,0.507307,0.65762,candy,candy
0015df57518d6a1b,0.007825,1.0,0.123173,1.0,candy,candy
004f5802fa13c453,0.00125,0.993125,0.010387,0.9952790000000001,candy,candy
004f5802fa13c453,0.0,0.8223889999999999,0.050095,0.977316,candy,candy
005411366689cf10,0.000625,0.998749,0.0037560000000000002,0.998122,candy,candy
005411366689cf10,0.277048,0.5146970000000001,0.276995,0.844131,candy,candy
005411366689cf10,0.0,1.0,0.0,1.0,candy,candy
0089bfef9d4f475b,0.40125,0.530625,0.6144470000000001,0.7908069999999999,candy,candy
0089bfef9d4f475b,0.0,1.0,0.0,1.0,candy,candy
00ae353c8e12b347,0.47125,0.61625,0.55095,0.738342,candy,candy
00e8294040306679,0.23827399999999999,0.443402,0.503128,0.703306,candy,candy
00e8294040306679,0.10881800000000001,0.9374610000000001,0.217158,0.937444,candy,candy
0112b360cf4b16c1,0.000625,1.0,0.0,0.998332,candy,candy
0112b360cf4b16c1,0.0,1.0,0.0,1.0,candy,candy
012a2376255b4377,0.0,0.9962479999999999,0.131332,1.0,candy,candy
016e414529b2ca60,0.349057,0.45283,0.87925,0.967175,candy,candy
016e414529b2ca60,0.0,1.0,0.0,1.0,candy,candy
01733918db4a1559,0.076298,0.158849,0.44131499999999996,0.904225,candy,candy
024306e9f52100d0,0.0,1.0,0.0,1.0,candy,candy
024fe7504f61a793,0.066561,0.793978,0.256329,0.7341770000000001,candy,candy
024fe7504f61a793,0.0,1.0,0.0,1.0,candy,candy
0256302b82a4ee10,0.0,0.981651,0.040025,0.741088,candy,candy
02a8691ad3f30f77,0.17385899999999999,0.28768,0.114554,0.447887,candy,candy
02a8691ad3f30f77,0.755625,0.8925,0.183865,0.47842399999999996,candy,candy
02a8691ad3f30f77,0.0,1.0,0.0,1.0,candy,candy
02d55d0af47ce99d,0.339375,0.691875,0.258912,0.741088,candy,candy
0362a9180bea3dab,0.23827399999999999,0.374609,0.47251800000000005,0.8096800000000001,candy,candy
0362a9180bea3dab,0.233271,0.9086930000000001,0.426579,0.778507,candy,candy
0427013142d3a4d4,0.000625,0.999375,0.001668,0.997498,candy,candy
0427013142d3a4d4,0.0,1.0,0.0,1.0,candy,candy
04cd66d41a78ebb3,0.170732,0.577861,0.22306199999999998,0.819471,candy,candy
04eaec4a755e2a68,0.224223,0.805237,0.129296,0.775777,candy,candy
06600e7222a5bf94,0.44152600000000003,0.5240779999999999,0.853107,0.967043,candy,candy
06600e7222a5bf94,0.03,0.555,0.020696,0.841016,candy,candy
06600e7222a5bf94,0.043151999999999996,0.534084,0.049906,0.642185,candy,candy
06ca187a8bac614a,0.076298,0.232645,0.474562,0.70809,candy,candy
06ca187a8bac614a,0.078799,0.499062,0.438699,0.960801,candy,candy
07086247ed075920,0.0,1.0,0.0,0.9953489999999999,candy,candy
07086247ed075920,0.0,0.991643,0.0,1.0,candy,candy
07629f0c08fc3386,0.041439,0.9171229999999999,0.16509400000000002,0.98467,candy,candy
0816ad5e75130c54,0.325407,1.0,0.127413,0.696268,candy,candy
0816ad5e75130c54,0.32916100000000004,0.906133,0.104247,0.763192,candy,candy
0816ad5e75130c54,0.036295,0.961201,0.095238,0.727156,candy,candy
082cd17fb9847938,0.8233659999999999,0.9554940000000001,0.150313,0.386221,candy,candy
082cd17fb9847938,0.216968,1.0,0.022965,1.0,candy,candy
084bbe5367e6be6f,0.046279,0.8793,0.161348,0.825355,candy,candy
084bbe5367e6be6f,0.034395999999999996,0.8830520000000001,0.159574,0.8120569999999999,candy,candy
0860b9d54f14259f,0.0,0.999375,0.0009449999999999999,0.9990549999999999,candy,candy
0860b9d54f14259f,0.0,1.0,0.0,1.0,candy,candy
0a6e4c767b9d9b6d,0.0,0.9984350000000001,0.201878,0.9984350000000001,candy,candy
0a6e4c767b9d9b6d,0.0,1.0,0.12206600000000001,1.0,candy,candy
0aaf14743c748141,0.0,1.0,0.0,1.0,candy,candy
0acfe1bce2955a65,0.027139999999999997,0.9728600000000001,0.0,1.0,candy,candy
0acfe1bce2955a65,0.012526,0.977035,0.0,0.8705639999999999,grape,candy
0ae493ef87a119c3,0.0,0.9949969999999999,0.008451,0.9990610000000001,candy,candy
0ae493ef87a119c3,0.0,1.0,0.025352,1.0,candy,candy
0bb2e28ecfe6febb,0.10500999999999999,0.334248,0.084405,0.37701,candy,candy
0caf7bbbb5864619,0.273296,0.523452,0.451209,0.797331,candy,candy
0caf7bbbb5864619,0.278924,0.972483,0.041701,0.829024,candy,candy
0dd0d3ae00f3d11b,0.0,1.0,0.0,0.999166,candy,candy
0ddfe5d85834a042,0.031895,0.923077,0.11581300000000001,0.994432,candy,candy
0ddfe5d85834a042,0.452783,0.754847,0.528953,0.9955459999999999,candy,candy
0ddfe5d85834a042,0.021889,0.924328,0.0,1.0,candy,candy
0eec9ef6d56139fd,0.0,1.0,0.0,1.0,candy,candy
0f95eba5c0b3aa62,0.13551400000000002,0.713084,0.153846,0.477799,candy,candy
0fc42cfa48ea78e1,0.0,1.0,0.013356,0.996661,candy,candy
100047d1d9e7ead4,0.016602000000000002,0.9931639999999999,0.020833,0.921875,candy,candy
10408750d7a62344,0.25453400000000004,0.913696,0.174242,1.0,candy,candy
10408750d7a62344,0.317073,0.8342709999999999,0.674242,1.0,candy,candy
1045020cbe40eefd,0.49843699999999996,0.88055,0.37614699999999995,0.872394,candy,candy
1045020cbe40eefd,0.0,0.9943709999999999,0.0,1.0,candy,candy
10923b507857d486,0.0,1.0,0.0,1.0,candy,candy
1107eaec328a0bed,0.270169,0.847405,0.10091699999999999,0.8965799999999999,candy,candy
1136d342f26dceda,0.012508,0.212633,0.10977999999999999,0.9061879999999999,candy,candy
1143ee8bf91bcc50,0.12320199999999999,0.902439,0.032527,1.0,candy,candy
122d904561beb1c1,0.0,1.0,0.19933299999999998,0.8849040000000001,candy,candy
122d904561beb1c1,0.090682,0.6904319999999999,0.525438,0.883236,candy,candy
12783f7132ce1d78,0.000625,0.997498,0.0,1.0,candy,candy
12e2fd5f804eae4c,0.050657,0.44090100000000004,0.07800800000000001,0.954887,candy,candy
14e5feb90081eb8c,0.0,0.91995,0.002473,0.907667,candy,candy
14e5feb90081eb8c,0.017511000000000002,0.9843649999999999,0.021434,0.977741,candy,candy
15f4848a64043955,0.139906,0.653521,0.13758599999999999,0.855535,candy,candy
15fc11ca8d3f1bbf,0.0,0.999166,0.000625,0.999375,candy,candy
15fc11ca8d3f1bbf,0.018349,0.9132610000000001,0.0075049999999999995,1.0,candy,candy
15fc11ca8d3f1bbf,0.0,1.0,0.0,1.0,candy,candy
16b0e9770da69571,0.210421,1.0,0.310241,1.0,candy,candy
17fd1e6169be54e9,0.01626,0.9956219999999999,0.009967,0.9900329999999999,candy,candy
17fd1e6169be54e9,0.0,1.0,0.014119999999999999,0.9883719999999999,candy,candy
19263a34e9d7b9b5,0.0,0.999352,0.159335,0.9696969999999999,candy,candy
19263a34e9d7b9b5,0.0,0.946209,0.0,0.999022,candy,candy
196f216dfab2b1cc,0.040491,0.494479,0.495908,0.937807,candy,doughnut
196f216dfab2b1cc,0.418405,0.9730059999999999,0.222586,0.839607,doughnut,doughnut
196f216dfab2b1cc,0.42085900000000004,0.985276,0.189853,0.855974,doughnut,doughnut
196f216dfab2b1cc,0.41963199999999995,1.0,0.21276599999999998,0.8919799999999999,doughnut,doughnut
1b1756c1be3ac249,0.0,0.979988,0.056338,0.966197,candy,candy
1b1756c1be3ac249,0.0,1.0,0.056338,1.0,candy,candy
1b69c43ca500d6ba,0.0,1.0,0.0,1.0,candy,candy
1c4778cfedca5a69,0.359112,0.6617350000000001,0.128277,0.522472,candy,candy
1c4778cfedca5a69,0.35306,0.6603899999999999,0.13015,1.0,candy,candy
1c8125aef8e79874,0.0,0.999022,0.001271,0.9987290000000001,candy,candy
1c8125aef8e79874,0.0,1.0,0.0,1.0,candy,candy
1c8b78a21a71e860,0.0,1.0,0.501393,1.0,candy,candy
1cbc298863f01942,0.008467,0.159925,0.46045200000000003,0.600282,candy,candy
1cbc298863f01942,0.0,1.0,0.0,1.0,candy,candy
1ce3562e9536e19a,0.09765599999999999,0.24296900000000002,0.539375,0.7725,candy,candy
1d399e00a5015889,0.349458,0.728107,0.14384,0.43026899999999996,candy,candy
1d399e00a5015889,0.336947,0.727273,0.141964,0.43652299999999994,candy,candy
1fd068f1706679de,0.003127,1.0,0.0,1.0,candy,candy
2058903a5b9bc723,0.0,1.0,0.000834,1.0,candy,candy
2058903a5b9bc723,0.0,1.0,0.0,0.997498,candy,candy
21373173f3ecd829,0.1518,0.241002,0.712788,0.84696,candy,candy
21373173f3ecd829,0.0,1.0,0.0,0.8826,candy,candy
21fb4d946402f62b,0.008754999999999999,0.9762350000000001,0.05194,0.984355,candy,candy
2207992e70aabb95,0.05632,0.926158,0.0,0.988722,candy,candy
226a209322f4c05d,0.133917,0.8585729999999999,0.1202,0.9816360000000001,candy,candy
26245acd4411d1db,0.5638029999999999,0.797331,0.8605379999999999,0.990619,candy,candy
26f1f374a99e0b03,0.093093,0.504505,0.747748,0.9959959999999999,candy,candy
26f1f374a99e0b03,0.01952,1.0,0.0,1.0,candy,candy
27694636b8444c71,0.155722,0.268293,0.7462310000000001,0.9179229999999999,candy,candy
2916daf9efa2f637,0.0,1.0,0.0,0.957465,candy,candy
29402033967f0633,0.403403,0.564565,0.46096099999999995,0.671171,candy,candy
29402033967f0633,0.0,1.0,0.0,0.9384379999999999,candy,candy
2beacbf696b450dc,0.5252399999999999,0.6568689999999999,0.706709,0.814696,candy,candy
2f98ddff1506aab9,0.015009,0.920575,0.0,1.0,candy,candy
2fd109e41e5c7de2,0.031097000000000003,0.967267,0.029460000000000004,0.97054,candy,candy
2ff50d5d92c63b25,0.383653,0.620517,0.45932399999999995,0.8710889999999999,candy,candy
2ff50d5d92c63b25,0.44954099999999997,0.609675,0.49436800000000003,0.8398,candy,candy
32b3b55096f41cf7,0.467167,0.746091,0.594662,0.899083,candy,candy
32b3b55096f41cf7,0.484678,0.754221,0.544621,0.919099,candy,candy
34479c067e1d07aa,0.522827,0.724828,0.485446,0.7877930000000001,candy,candy
34479c067e1d07aa,0.50875,0.740625,0.35178200000000004,0.8442780000000001,candy,candy
3597a786a569d80c,0.000782,0.9984360000000001,0.017727,0.996872,candy,candy
3597a786a569d80c,0.239063,0.760156,0.11458299999999999,0.888542,candy,candy
3597a786a569d80c,0.0,1.0,0.061522,0.92805,candy,candy
3642f6d04dfec5da,0.09693600000000001,0.874922,0.09341100000000001,0.933278,candy,candy
374b1d00ef4c14d3,0.23014400000000002,0.484678,0.518692,0.8841120000000001,candy,candy
374b1d00ef4c14d3,0.27579699999999996,0.523452,0.230841,0.571963,candy,candy
37e117096d26358c,0.161976,0.42276400000000003,0.538782,0.936614,candy,candy
39a02382ef2aff18,0.0,0.996873,0.0009390000000000001,1.0,candy,candy
39a02382ef2aff18,0.0,1.0,0.0,1.0,candy,candy
3b5b261c9e4ee9a7,0.0,0.96072,0.047463,0.94599,candy,candy
3ccfc074878c17f2,0.056285,0.35147,0.145814,0.75635,candy,candy
3ccfc074878c17f2,0.053158000000000004,0.942464,0.16651,0.817498,candy,candy
3f909e880217bdb4,0.45778599999999997,1.0,0.067704,0.9268069999999999,candy,candy
3f909e880217bdb4,0.46466499999999994,1.0,0.007319,1.0,candy,candy
3f909e880217bdb4,0.038774,1.0,0.019213,0.959744,candy,candy
413153450f58f0e2,0.000625,0.998749,0.0009390000000000001,0.9990610000000001,candy,candy
413153450f58f0e2,0.0,1.0,0.0,1.0,candy,candy
42d4ca9d61cf6a11,0.0,0.9574729999999999,0.006536,0.9617180000000001,candy,candy
44428f255a70e1a5,0.053929,0.8674879999999999,0.021368,0.5512819999999999,candy,candy
44428f255a70e1a5,0.06163300000000001,0.876733,0.013888999999999999,0.554487,candy,candy
44ddba1f0492273e,0.0,0.5137609999999999,0.0,0.6579109999999999,candy,candy
45188d7e11c63ad0,0.0,0.991245,0.0,1.0,candy,candy
45188d7e11c63ad0,0.0,1.0,0.0,1.0,candy,candy
47815c50bc5f73ef,0.0,1.0,0.0,1.0,candy,candy
4a0c4dec29019c86,0.090056,0.21513400000000002,0.39660100000000004,0.707271,candy,candy
4e3ab6698247411c,0.337086,0.813634,0.357986,0.8623129999999999,candy,candy
50aae0250381891c,0.0,0.999375,0.0,0.997015,candy,candy
50aae0250381891c,0.0,1.0,0.0,1.0,candy,candy
513dad426e937ec4,0.0,0.272841,0.035713999999999996,0.169173,candy,candy
5317c2521edd8fe1,0.20983000000000002,0.365784,0.574734,0.722952,candy,candy
5317c2521edd8fe1,0.191871,1.0,0.072545,0.453408,candy,candy
54544817f3f59b0f,0.0,1.0,0.0,1.0,candy,candy
55bba1e5d542e478,0.011881999999999998,0.161976,0.33427199999999996,0.49765299999999996,candy,candy
55c13e3364db0144,0.414009,0.924328,0.191549,0.919249,candy,candy
57315be4eecb03c4,0.0,1.0,0.32610500000000003,1.0,candy,candy
5951fe5e07e2573d,0.18574100000000002,0.35897399999999996,0.026282999999999997,0.627034,candy,candy
5a3906e44a9e1f52,0.101662,0.756598,0.043988,0.6158359999999999,candy,candy
5bb753388c7ffd0e,0.0,1.0,0.037074,0.8927860000000001,candy,candy
5bb753388c7ffd0e,0.005629,0.997498,0.0,0.89479,candy,candy
5bfdfbac0410edab,0.0,0.674171,0.410761,0.9251969999999999,candy,candy
5bfdfbac0410edab,0.0,0.636648,0.422572,0.9311020000000001,candy,candy
5d633b606feb20a8,0.038774,0.267042,0.44787299999999997,0.7322770000000001,candy,candy
5e84732b9f950ad1,0.11507200000000001,1.0,0.24937399999999998,1.0,candy,candy
6062471f4b59280d,0.0,1.0,0.0,1.0,candy,candy
613499d34a721354,0.707942,0.9155719999999999,0.363039,0.7842399999999999,candy,candy
617f8f2432e51a60,0.002088,0.9937370000000001,0.010989,0.9972530000000001,candy,candy
617f8f2432e51a60,0.018789,0.981211,0.019231,0.975275,candy,candy
62bf28246f61bf0b,0.130707,0.9099440000000001,0.123116,0.8844219999999999,candy,candy
6489b9b5a3afd61c,0.646072,0.852784,0.44152600000000003,0.625391,candy,candy
67559a5995a452c8,0.0,1.0,0.0,1.0,candy,candy
67bdd918c22224c5,0.0,1.0,0.0,1.0,candy,candy
68bb22b151368c9b,0.0,0.39524699999999996,0.25258200000000003,0.989671,candy,candy
69c1cdfdc6b3a609,0.100688,0.9099440000000001,0.395329,0.9958299999999999,candy,candy
6a073f7e0c67235b,0.016681,1.0,0.0,1.0,candy,candy
6a073f7e0c67235b,0.0,1.0,0.0,1.0,candy,candy
6a5db36b062b1b1f,0.0,1.0,0.0,1.0,candy,candy
6e069d6f3796b6b1,0.0,0.998124,0.00417,1.0,candy,candy
6e069d6f3796b6b1,0.031895,1.0,0.0,1.0,candy,candy
6e069d6f3796b6b1,0.0,1.0,0.0,1.0,candy,candy
6e18d363fb6d3a16,0.20888099999999998,0.406504,0.051642999999999994,0.42253500000000005,candy,candy
6e37ff2d8d89c15f,0.0,1.0,0.025424000000000002,1.0,candy,candy
6e37ff2d8d89c15f,0.0,1.0,0.0,1.0,candy,candy
6e932129eb2d3d26,0.0,0.854909,0.047619,0.833333,candy,candy
6fa50013c41cd1a3,0.0,0.9979979999999999,0.033183,1.0,candy,candy
703a8a8ad0877050,0.41088199999999997,0.570982,0.116764,0.524604,candy,candy
703a8a8ad0877050,0.300188,0.42339,0.090075,0.59633,candy,candy
71f20bc0d474a96d,0.003003,0.9949950000000001,0.0,0.998785,candy,candy
769325949269a8f0,0.37585999999999997,0.638524,0.371143,0.63553,candy,candy
7908b5ae7567d8f9,0.14718299999999998,0.38309899999999997,0.7423390000000001,0.9186989999999999,candy,candy
7b6153ed91556600,0.0015630000000000002,1.0,0.003125,0.9984379999999999,candy,candy
