,class_name,ImageID,type,Subset,OriginalURL,OriginalLandingURL,License,AuthorProfileURL,Author,Title,OriginalSize,OriginalMD5,Thumbnail300KURL
1062,Orange,23b34666277e1e47,train,train,https://farm8.staticflickr.com/7065/6931486991_3e2f1dd2b4_o.jpg,https://www.flickr.com/photos/jeronimo_palacios/6931486991,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jeronimo_palacios/,Jeronimo Palacios,Arroz a banda,139523,a+6cbDK+XpSV3soDt19iFA==,https://c6.staticflickr.com/8/7065/6931486991_1d079cc37f_z.jpg
1063,Orange,24adb2fec4183056,train,train,https://farm7.staticflickr.com/58/154426450_39275e5327_o.jpg,https://www.flickr.com/photos/waponigirl/154426450,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/waponigirl/,Kathryn Decker,A little sunshine!,117802,a/KstEd4gSVnS4RYHm5Oag==,
1064,Orange,280fd0f5e661a1c4,train,train,https://farm5.staticflickr.com/3822/13467852354_4321d8c6a0_o.jpg,https://www.flickr.com/photos/soomaa/13467852354,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/soomaa/,Aivar Ruukel,season,1058469,gmuIeIMmIzhgwnn52qQfqQ==,https://c4.staticflickr.com/4/3822/13467852354_9329e9e29b_z.jpg
1065,Orange,28b010036d1fae60,train,train,https://farm1.staticflickr.com/7016/13256515625_9c728218be_o.jpg,https://www.flickr.com/photos/61800045@N02/13256515625/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/61800045@N02/,bertholf,ROB_6539,4408945,Kp85GrdZgwtUFuRDu8Kp8w==,https://c1.staticflickr.com/8/7016/13256515625_afe77b2658_z.jpg
1066,Orange,2a0ab1a480d57eac,train,train,https://c5.staticflickr.com/7/6170/6186787253_fc2e713b6c_o.jpg,https://www.flickr.com/photos/jetheriot/6186787253,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jetheriot/,J E Theriot,clementine,264597,7AqWpkzmw6MfxP8UEQOKZg==,https://c7.staticflickr.com/7/6170/6186787253_9012f32c00_z.jpg
1067,Orange,2adb3caf055459cb,train,train,https://c4.staticflickr.com/3/2158/2188005491_2a099a78e1_o.jpg,https://www.flickr.com/photos/wwworks/2188005491,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/wwworks/,woodleywonderworks,tangy,729666,hiMn9rU0ndS6hjKyjr3Kqg==,https://c3.staticflickr.com/3/2158/2188005491_b691fc1ec3_z.jpg
1068,Orange,2c2260828ab5891d,train,train,https://c6.staticflickr.com/1/105/265766830_7ee3de9635_o.jpg,https://www.flickr.com/photos/visualdensity/265766830,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/visualdensity/,Wee Keat Chin,Lemons!!,92040,fUWv/AmKWVQrwREoBA8DIQ==,https://c6.staticflickr.com/1/105/265766830_7ee3de9635_z.jpg?zz=1
1069,Orange,2c474f9700bd6bf4,train,train,https://farm5.staticflickr.com/5255/5421051565_76f2d3bacb_o.jpg,https://www.flickr.com/photos/dnachev/5421051565,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/dnachev/,Danail Nachev,Geri,236567,VFrS2GWRgqMBqqnGf05jHw==,https://c6.staticflickr.com/6/5255/5421051565_b180005d1e_z.jpg
1070,Orange,2d7414777f401411,train,train,https://farm2.staticflickr.com/4002/4597851906_5db8b9d798_o.jpg,https://www.flickr.com/photos/newsbiepix/4597851906,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/newsbiepix/,Newsbie Pix,Satsuma,811144,mrtIDlN2dUOc2B3I0/TtbA==,https://c3.staticflickr.com/5/4002/4597851906_587353f48e_z.jpg
1071,Orange,30b098954525997b,train,train,https://c4.staticflickr.com/6/5244/5255885375_db829b47eb_o.jpg,https://www.flickr.com/photos/agriculturasp/5255885375,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/agriculturasp/,Secretaria de Agricultura e Abastecimento,Fruto de laranja em detalhe,1206800,k6AmmkV/pBlKWPleztW2Eg==,https://c6.staticflickr.com/6/5244/5255885375_dfa8d8936a_z.jpg
1072,Orange,319693f1d47c3472,train,train,https://farm3.staticflickr.com/2083/1964395971_7057aa47fc_o.jpg,https://www.flickr.com/photos/skyseeker/1964395971,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/skyseeker/,skyseeker,I'm a mikan owner.,5563892,O+/uImFYoHw2VLLnsRcsmQ==,https://c8.staticflickr.com/3/2083/1964395971_510b2b6966_z.jpg
1073,Orange,32bd80d38fc5b085,train,validation,https://farm6.staticflickr.com/3744/11804715666_54c37e5b2b_o.jpg,https://www.flickr.com/photos/thegsayeth/11804715666,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/thegsayeth/,F▲IL,This orange is pooping another orange. It begins...,1429081,G2AkMvxUs7UHgkw0OuFOtg==,https://c8.staticflickr.com/4/3744/11804715666_2b91941440_z.jpg
1074,Orange,32df76df7c00ac02,train,train,https://farm3.staticflickr.com/7483/15729994747_d0b5450263_o.jpg,https://www.flickr.com/photos/caitlinator/15729994747,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/caitlinator/,Caitlin Regan,Sliced Oranges,10420844,95bNHFGhBxxvJw9nBZr33w==,https://c6.staticflickr.com/8/7483/15729994747_8eab26619f_z.jpg
1075,Orange,341cbc83e07cadba,train,train,https://c3.staticflickr.com/1/49/110239183_7deefbdab3_o.jpg,https://www.flickr.com/photos/miss_pupik/110239183,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/miss_pupik/,shira gal,you are such a cow,1497254,HFOQ+hhhMr3a55qcV7dfgw==,https://c6.staticflickr.com/1/49/110239183_7deefbdab3_z.jpg
1076,Orange,344e59a671a69d09,train,train,https://c2.staticflickr.com/3/2924/13951514098_4dd9a97c36_o.jpg,https://www.flickr.com/photos/hmrcgovuk/13951514098/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/hmrcgovuk/,HM Revenue &amp; Customs,Op Quadrant Coverload oranges 1,21647,NT4jkvPi8TuryRLcl2x8mQ==,https://c3.staticflickr.com/3/2924/13951514098_9f0a1756b5_z.jpg
1077,Orange,3469eb14cd9593d6,train,train,https://farm7.staticflickr.com/7195/6806558538_4c4586db26_o.jpg,https://www.flickr.com/photos/jonathanrh/6806558538,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jonathanrh/,Jonathan Rubio H.,Bodegón cítrico,7405637,umE+cICzWsyNwBRxrNC0Bg==,https://c1.staticflickr.com/8/7195/6806558538_6f9854fb70_z.jpg
1078,Orange,34ab650dd6093346,train,validation,https://farm7.staticflickr.com/7029/6395167611_1c33d5418f_o.jpg,https://www.flickr.com/photos/jon-clark/6395167611/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jon-clark/,Jon Lee Clark,Thanksgiving Turkey's secret ingredient,109019,XqrbKXzhy4dSU4OpneHzgA==,https://c7.staticflickr.com/8/7029/6395167611_45eebdb0d2_z.jpg
1079,Orange,34bc2d81d7544c4e,train,train,https://c7.staticflickr.com/8/7429/10168012135_7545314d64_o.jpg,https://www.flickr.com/photos/zeevveez/10168012135,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/zeevveez/,zeevveez,Oranges Net,2498994,3IEJc6WRDPzYOefUfpQ5Qg==,https://c4.staticflickr.com/8/7429/10168012135_6b03eeb1f6_z.jpg
1080,Orange,354a38aedde007a2,train,train,https://farm3.staticflickr.com/5023/5816122546_0b5d396582_o.jpg,https://www.flickr.com/photos/alvin_edison/5816122546,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/alvin_edison/,alvin edison,Nature's Goodness Minute Maid Ad,145352,mLnI/EQQkULAwnGvxwHMAQ==,https://c4.staticflickr.com/6/5023/5816122546_550a1dae59_z.jpg
1081,Orange,37a867029f2e7868,train,validation,https://c1.staticflickr.com/3/2771/4397003906_01a2c0d0f9_o.jpg,https://www.flickr.com/photos/csessums/4397003906,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/csessums/,Christopher Sessums,Oranges Supermarket,336131,ygNKXZv0uZVbwweaT+Lptg==,https://c2.staticflickr.com/3/2771/4397003906_a539e2b28f_z.jpg
1082,Orange,3b14f373ea906af1,train,train,https://farm2.staticflickr.com/2795/4088608789_41407332b0_o.jpg,https://www.flickr.com/photos/8363028@N08/4088608789,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/8363028@N08/,"DeusXFlorida (9,099,774 views) - thanks guys!",NikonF5,5979127,Rv5iFrhGL5ZPx2W24M+TnA==,https://c8.staticflickr.com/3/2795/4088608789_5c166ecaaf_z.jpg
1083,Orange,3c9c2fa9dcb03246,train,validation,https://farm7.staticflickr.com/4038/4385034982_629877a47a_o.jpg,https://www.flickr.com/photos/pengdo/4385034982,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/pengdo/,Sungdo Cho,얼바나샴페인의 Q-Ho가 보..,113047,jWQDsn6utLKDBlnr/wycYw==,https://c1.staticflickr.com/5/4038/4385034982_c48136ed56_z.jpg?zz=1
1084,Orange,3cde16f29fad8b85,train,train,https://farm6.staticflickr.com/7074/7304769852_cb05f1bb99_o.jpg,https://www.flickr.com/photos/kitkaphotogirl/7304769852,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/kitkaphotogirl/,Christine Majul,Experimenting with fruit and perspective 1,247247,oOHM8TyLDyAIHLXRrhKZpA==,https://c1.staticflickr.com/8/7074/7304769852_d081cc675d_z.jpg
1085,Orange,3d0afd5cc88a30ae,train,train,https://c7.staticflickr.com/6/5140/5514618968_bc3dd8400b_o.jpg,https://www.flickr.com/photos/komponisto/5514618968,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/komponisto/,Robin,Pot-of-gold,991015,5rwMOGfkSTJThuGbTSJeoA==,https://c6.staticflickr.com/6/5140/5514618968_77e1dbcb6c_z.jpg
1086,Orange,3f0d4094124a8880,train,train,https://farm1.staticflickr.com/5448/6910379888_2e49e1e470_o.jpg,https://www.flickr.com/photos/biskvi/6910379888/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/biskvi/,Jenia M,oranges,339865,WSSNzfYbMiisZ4/+TBk4OA==,https://c3.staticflickr.com/6/5448/6910379888_b6327b5d7d_z.jpg
1087,Orange,3f53edae7d5c4779,train,train,https://c2.staticflickr.com/3/2064/2412307439_f557178656_o.jpg,https://www.flickr.com/photos/shanepope/2412307439,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/shanepope/,Shane Pope,Sunlit orange slices,157673,upWXpkKbKrpUxkxaPeKeCw==,https://c3.staticflickr.com/3/2064/2412307439_7a35101726_z.jpg
1088,Orange,3fb1abb4f4364157,train,train,https://farm8.staticflickr.com/3902/14179212057_6fe2fb54e1_o.jpg,https://www.flickr.com/photos/gonmi/14179212057,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/gonmi/,Nacho,Naranjas,212398,AK34CdIb2mOTFs8gDqY0fg==,https://c2.staticflickr.com/4/3902/14179212057_7fb47723d6_z.jpg
1089,Orange,430b66cea3815884,train,train,https://farm5.staticflickr.com/5251/5436757370_cc7aa80952_o.jpg,https://www.flickr.com/photos/santaolalla/5436757370,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/santaolalla/,David Santaolalla,"La Tierra, la Luna y el satélite Astra. - Earth, Moon and Astra satellite.",292627,lVY2CQOTbucsOwRGtjJymQ==,https://c2.staticflickr.com/6/5251/5436757370_e3f0dbc2b5_z.jpg
1090,Orange,433d264e7790fe45,train,train,https://farm6.staticflickr.com/2372/2138527462_b8a933a3a3_o.jpg,https://www.flickr.com/photos/aslakr/2138527462,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/aslakr/,Aslak Raanes,klementiner,2058431,0RE0Jhci0d6xI4NdosmwmA==,https://c1.staticflickr.com/3/2372/2138527462_f9bd318733_z.jpg
1091,Orange,43819a5709ba7a97,train,train,https://farm8.staticflickr.com/2/2048123_8fe4067b91_o.jpg,https://www.flickr.com/photos/jam343/2048123,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jam343/,jam343,oranges...,1087973,gaJGWIDH3zZpxv12JboQMw==,https://c3.staticflickr.com/1/2/2048123_129b3f3607_z.jpg?zz=1
1092,Orange,43af5611777d4f1c,train,validation,https://c5.staticflickr.com/3/2079/2163980493_0eb4dd68f5_o.jpg,https://www.flickr.com/photos/r4andred/2163980493,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/r4andred/,redazadi,DSCN6178,515915,Aw/Z2ezgF+iydtDvuPHuwg==,https://c1.staticflickr.com/3/2079/2163980493_3ba5bb9b03_z.jpg?zz=1
1093,Orange,4472a510dcea1f80,train,train,https://farm1.staticflickr.com/2683/4225540389_5b7be2029d_o.jpg,https://www.flickr.com/photos/edans/4225540389,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/edans/,Enrique Dans,Naranjas Lola,1665725,0+KuF1RTfwMHSXh5yNDblg==,https://c6.staticflickr.com/3/2683/4225540389_bf891cba7a_z.jpg
1094,Orange,44a2c7ae89996256,train,train,https://farm7.staticflickr.com/2315/2228148826_59ea27660b_o.jpg,https://www.flickr.com/photos/kathryn_rotondo/2228148826,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/kathryn_rotondo/,Kathryn Rotondo,blood oranges,1152233,3ObwW8JpwKA5i1w/NrP0Lw==,https://c1.staticflickr.com/3/2315/2228148826_dd5cdb14ed_z.jpg
1095,Orange,44e7f5162ab3146a,train,train,https://c3.staticflickr.com/1/179/390179743_7c69a0d113_o.jpg,https://www.flickr.com/photos/yuvalh/390179743/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/yuvalh/,Yuval Haimovits,DSCN3572,134668,Zf9wwjoT1eMmV+fZWWRctA==,https://c2.staticflickr.com/1/179/390179743_7c69a0d113_z.jpg?zz=1
1096,Orange,46d21b6d68b33402,train,train,https://farm3.staticflickr.com/6153/6195560692_dbdfe994ed_o.jpg,https://www.flickr.com/photos/dullhunk/6195560692,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/dullhunk/,Duncan Hull,τα Λεμόνιa Αργεντινής  Lemons (Argentinian),1589010,h5TbGWXS76ClN8BE+vw9BA==,https://c5.staticflickr.com/7/6153/6195560692_e34a5cfa2c_z.jpg
1097,Orange,4798a25c100e4ef4,train,train,https://farm5.staticflickr.com/5005/5231458370_344568785a_o.jpg,https://www.flickr.com/photos/pldms/5231458370,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/pldms/,shellac,Merry Dutch Xmas,2656255,QSrXiWNVSD6SZ/oQho96VQ==,https://c8.staticflickr.com/6/5005/5231458370_c04316c6a3_z.jpg
1098,Orange,480381244c54baf3,train,train,https://farm4.staticflickr.com/5099/5524244346_3d6132bcce_o.jpg,https://www.flickr.com/photos/jenumfamily/5524244346,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jenumfamily/,Jeremy Jenum,"March 13, 2011",136250,r4B5zXkkLffDNcIn45EMrg==,https://c8.staticflickr.com/6/5099/5524244346_626e58c82b_z.jpg
1099,Orange,48f7b755f04fafe4,train,train,https://farm5.staticflickr.com/3358/3418199972_ee748dd2d2_o.jpg,https://www.flickr.com/photos/23912576@N05/3418199972,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/23912576@N05/,Ludovic Bertron,Grapefruit deluxe,5075214,f7sijMX7qWVFgJBkdQI3GQ==,https://c3.staticflickr.com/4/3358/3418199972_ce2ecd2dbc_z.jpg
1100,Orange,4b2fae5c887876d9,train,train,https://c2.staticflickr.com/9/8387/8566152441_e63ec43fa0_o.jpg,https://www.flickr.com/photos/64636759@N07/8566152441,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/64636759@N07/,thedabblist,Citrus Enzyme Cleaner | The Dabblist,518811,YtiQIC+7UviZFpy7JhLLuA==,https://c3.staticflickr.com/9/8387/8566152441_460dacc72a_z.jpg
1101,Orange,4b8598bbe9e5a886,train,train,https://farm7.staticflickr.com/5479/11527948585_a1e9b6a546_o.jpg,https://www.flickr.com/photos/vguinea/11527948585,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/vguinea/,victor_guinea,Fruit,2520193,j5xbPwcqSU1fkOhfK5vX9A==,https://c6.staticflickr.com/6/5479/11527948585_16b8597509_z.jpg
1102,Orange,4ed695d78864c4e8,train,train,https://c1.staticflickr.com/5/4112/5027205798_b8306d515d_o.jpg,https://www.flickr.com/photos/bradmontgomery/5027205798,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/bradmontgomery/,Brad Montgomery,Lemon,68007,XUMDKIMNdXz47oG9D0vJ8A==,https://c5.staticflickr.com/5/4112/5027205798_f6c6a43bc9_z.jpg
1103,Orange,4f77be6d938347bf,train,train,https://c8.staticflickr.com/5/4122/4912092779_e417ac031f_o.jpg,https://www.flickr.com/photos/mah_japan/4912092779,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/mah_japan/,Masahiko OHKUBO,芸術的すだちうどん,486493,w/BZajE5GmPZWKSVQtrC2Q==,https://c7.staticflickr.com/5/4122/4912092779_fb237fc46a_z.jpg
1104,Orange,52c33abf081b58ce,train,validation,https://c7.staticflickr.com/4/3559/3346626262_4d5b636821_o.jpg,https://www.flickr.com/photos/12582174@N08/3346626262,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/12582174@N08/,Tania Jain,Picture 021,891659,Gybm04rEakLe4grZSrVg7w==,https://c1.staticflickr.com/4/3559/3346626262_faa0638682_z.jpg
1105,Orange,5384a150e18efbb5,train,validation,https://farm6.staticflickr.com/3355/3543654626_23313904fb_o.jpg,https://www.flickr.com/photos/47902754@N00/3543654626,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/47902754@N00/,gregoriosz,Metszet,128309,y0xj8XW35A1BOKKp+rkTog==,https://c3.staticflickr.com/4/3355/3543654626_6c58bc2aab_z.jpg
1106,Orange,53e9bcb50a8e80ef,train,train,https://c8.staticflickr.com/2/1069/4727039137_0750a057ab_o.jpg,https://www.flickr.com/photos/liferfe/4727039137,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/liferfe/,Jose Mesa,10 Chorros enramados 2010. Chorro Cupido.,1983463,HebvNJcc6/funO2cV2V5YQ==,https://c4.staticflickr.com/2/1069/4727039137_532c8534b6_z.jpg
1107,Orange,55940cd38809db93,train,train,https://farm4.staticflickr.com/8571/16226718915_c2d37716df_o.jpg,https://www.flickr.com/photos/elzey/16226718915,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/elzey/,Richard Elzey,Bhut Jolokia,5408540,OwdIQyFVU2agWxr/h2zIcA==,https://c2.staticflickr.com/9/8571/16226718915_f674d3000f_z.jpg
1108,Orange,5610993743722818,train,train,https://c1.staticflickr.com/8/7202/6827887132_a6e784b980_o.jpg,https://www.flickr.com/photos/free-stock/6827887132,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/free-stock/,Emilian Robert Vicol,Orange-Close-Up_Single-Fruit__33217,255144,yFSwyFDlrCg98FPTtujmYw==,https://c8.staticflickr.com/8/7202/6827887132_5b5e66b74a_z.jpg
1109,Orange,5619f87aed9e9692,train,train,https://farm3.staticflickr.com/2501/3701267139_8b2abed8fb_o.jpg,https://www.flickr.com/photos/edwarddalmulder/3701267139,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/edwarddalmulder/,Edward Dalmulder,Still life with fruit #1,438365,6j70EuCAh8JFE9YMiks/Kw==,https://c7.staticflickr.com/3/2501/3701267139_928f1eb708_z.jpg?zz=1
1110,Orange,562ed1cbbcd50f38,train,validation,https://c1.staticflickr.com/7/6191/6120952302_9c0c4be4d7_o.jpg,https://www.flickr.com/photos/rosemilkinabottle/6120952302,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/rosemilkinabottle/,Gayatri Krishnamoorthy,Freshly squeezed orange juice,128130,79vrROy6uIp+ONa+Y357rw==,https://c8.staticflickr.com/7/6191/6120952302_b7c728ec5b_z.jpg
1111,Orange,5b18f0bd3eddcb77,train,train,https://farm8.staticflickr.com/8672/16322834740_6daf133cee_o.jpg,https://www.flickr.com/photos/zimpenfish/16322834740,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/zimpenfish/,rjp,Cosmeticorange,79126,Ab1HS5hrK3WhgZbAiWrt4Q==,https://c2.staticflickr.com/9/8672/16322834740_240e081f20_z.jpg
1112,Orange,5f5b1d06e295c2cc,train,train,https://c5.staticflickr.com/8/7112/7710623614_9b43a8ab33_o.jpg,https://www.flickr.com/photos/69302634@N02/7710623614,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/69302634@N02/,Helena Jacoba,Pink grapefruit close up,1707007,n/b8KxrOZIfeSQto6fX+FQ==,https://c5.staticflickr.com/8/7112/7710623614_8d77161582_z.jpg
1113,Orange,6420c1e9adcd6cba,train,train,https://c3.staticflickr.com/6/5143/5673423226_541ce9d02f_o.jpg,https://www.flickr.com/photos/jamescridland/5673423226,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jamescridland/,James Cridland,What a nice pair,3416301,5oamyEZv1Doxvyclc47Cow==,https://c1.staticflickr.com/6/5143/5673423226_1508b69395_z.jpg
1114,Orange,659c6dcf40f3de1a,train,train,https://c3.staticflickr.com/1/28/39487272_19b3e27161_o.jpg,https://www.flickr.com/photos/rightee/39487272,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/rightee/,Andy Wright,Peaches,180069,ILqVU0e5cJLKH3qWLlUDSg==,https://c1.staticflickr.com/1/28/39487272_19b3e27161_z.jpg?zz=1
1115,Orange,672649d03eb7248b,train,validation,https://c4.staticflickr.com/4/3559/3306574137_7b118460b1_o.jpg,https://www.flickr.com/photos/claudio_calvao/3306574137,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/claudio_calvao/,Claudio Calvao,Orange,2379999,6uUlD2Kiqz9Fv8XcUQJicw==,https://c1.staticflickr.com/4/3559/3306574137_8a23fcaf37_z.jpg
1116,Orange,679b5a0e71e9c69a,train,train,https://c3.staticflickr.com/1/48/117100541_8a42d708b1_o.jpg,https://www.flickr.com/photos/satanoid/117100541,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/satanoid/,satanoid,DSC02986,129310,Gonehv4nO5Qd5eiji8+dyQ==,https://c1.staticflickr.com/1/48/117100541_8a42d708b1_z.jpg?zz=1
1117,Orange,68b2d2b7166c0dc2,train,train,https://farm3.staticflickr.com/8354/8407406793_b37577020e_o.jpg,https://www.flickr.com/photos/gonmi/8407406793,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/gonmi/,Nacho,Frutas y frutos secos,237139,TAs68in1HZUVQ4+lzTGPhA==,https://c4.staticflickr.com/9/8354/8407406793_4b37d73244_z.jpg
1118,Orange,69974d01b659acfe,train,validation,https://c7.staticflickr.com/8/7216/7336419528_715639287c_o.jpg,https://www.flickr.com/photos/agerpoint/7336419528,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/agerpoint/,agerpoint,Tangelos,142365,FTP7aE/FURoyjF/MdVLt2Q==,
1119,Orange,69c02c94351a8688,train,train,https://c1.staticflickr.com/6/5168/5256248755_16c164025e_o.jpg,https://www.flickr.com/photos/d3bz/5256248755,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/d3bz/,Deb Stgo,336.,2006889,DzJMQPEkQvSkrrz2UnQCDg==,https://c1.staticflickr.com/6/5168/5256248755_ea1559e248_z.jpg
1120,Orange,69cc4481d80980f6,train,train,https://farm7.staticflickr.com/4042/4667500048_2e919038fa_o.jpg,https://www.flickr.com/photos/emilianohorcada/4667500048,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/emilianohorcada/,Emiliano Horcada,Flash testing,48817,NkKlN5lXwkMzhLNO+rgBWg==,https://c5.staticflickr.com/5/4042/4667500048_e29ee1d8ec_z.jpg
1121,Orange,6b179b76bb1a82b1,train,train,https://farm2.staticflickr.com/4011/4526152040_8048e791ae_o.jpg,https://www.flickr.com/photos/joebielawa/4526152040,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/joebielawa/,Joe Bielawa,PS Street Fair - produce,100841,rxWnYgY6xcePBGjv81btiQ==,https://c5.staticflickr.com/5/4011/4526152040_fce3d890fc_z.jpg
1122,Orange,6c5dbeaa261e3fa7,train,train,https://farm8.staticflickr.com/4049/4579525021_dd2b0ebdac_o.jpg,https://www.flickr.com/photos/ojbyrne/4579525021/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/ojbyrne/,Owen Byrne,Oranges,12345140,T+SgNse4/gb90eeGWOJZwQ==,https://c6.staticflickr.com/5/4049/4579525021_ffe87d749c_z.jpg
1123,Orange,6dd64d2dee5b9920,train,train,https://farm1.staticflickr.com/1028/4727726536_5156c00784_o.jpg,https://www.flickr.com/photos/liferfe/4727726536,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/liferfe/,Jose Mesa,31 Chorros enramados 2010. Chorro Las Maretas.,2156136,ULQnLnj2PXjF9bmLBYLBUg==,https://c5.staticflickr.com/2/1028/4727726536_8004b22324_z.jpg
1124,Orange,6e0ff86c0fb92d5b,train,train,https://c4.staticflickr.com/6/5178/5451414458_472c2797bd_o.jpg,https://www.flickr.com/photos/yoharig/5451414458,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/yoharig/,Yohari  Garcia Martnez,Limon real,718286,fQ6aNs5w4qU/NbOeyr3ItA==,https://c8.staticflickr.com/6/5178/5451414458_6540727dfe_z.jpg
1125,Orange,6e493cf6c5db3db0,train,train,https://farm1.staticflickr.com/7008/6750283601_09850d3995_o.jpg,https://www.flickr.com/photos/linasmith/6750283601,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/linasmith/,lina smith,IMG_6626,5009832,qrzIvoZmMtKhgXVRn9C9oA==,https://c7.staticflickr.com/8/7008/6750283601_09faf95547_z.jpg
1126,Orange,6fee47bf939b4a78,train,train,https://c1.staticflickr.com/5/4023/4246269688_ef40ffb9b4_o.jpg,https://www.flickr.com/photos/geishabot/4246269688,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/geishabot/,Janine,one of my resolutions☺,158675,9bTGmBKudQyXlMNuVUZUFQ==,https://c4.staticflickr.com/5/4023/4246269688_428f87ba84_z.jpg?zz=1
1127,Orange,7000732d55384f88,train,validation,https://c1.staticflickr.com/8/7044/6827140658_11674ebdde_o.jpg,https://www.flickr.com/photos/carolinegagne/6827140658,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/carolinegagne/,Caroline Gagné,Grenade et agrumes,4360648,Bd5kPYOAgO7ngh91X6b30w==,https://c1.staticflickr.com/8/7044/6827140658_aa885e9be9_z.jpg
1128,Orange,70b0594653458b3e,train,train,https://c7.staticflickr.com/9/8076/8326419315_37493f259e_o.jpg,https://www.flickr.com/photos/drjohn01702/8326419315,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/drjohn01702/,John Hoey,Lemon Splash,476311,hMmJ+DkKvTLgcQJci6ZBLA==,https://c8.staticflickr.com/9/8076/8326419315_bf3b0ec905_z.jpg
1129,Orange,70cbf34cbe43b80b,train,train,https://c4.staticflickr.com/1/179/369439036_4712304010_o.jpg,https://www.flickr.com/photos/nanimo/369439036,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/nanimo/,Nanimo,Mandarin,1323912,P7Mqi0fawTx7lghw63Y4kA==,https://c4.staticflickr.com/1/179/369439036_4712304010_z.jpg
